ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
26159,JE320542,07/31/2021 03:15:00 AM,016XX E HAYES DR,0110,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,false,false,0331,003,5,42,01A,1188487,1863538,2021,08/07/2021 04:57:08 PM,41.780620384,-87.584513667,"(41.780620384, -87.584513667)"
26163,JE321632,08/01/2021 01:01:00 AM,072XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,false,false,0324,003,7,43,01A,1189959,1857398,2021,08/08/2021 04:58:20 PM,41.763736434,-87.579314492,"(41.763736434, -87.579314492)"
26178,JE328526,08/06/2021 05:20:00 PM,069XX S VERNON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1180446,1859120,2021,08/13/2021 04:58:01 PM,41.768685321,-87.614128561,"(41.768685321, -87.614128561)"
26175,JE327130,08/05/2021 02:31:00 PM,071XX S BENNETT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0333,003,5,43,01A,1189945,1857919,2021,08/12/2021 05:02:52 PM,41.765166438,-87.579349066,"(41.765166438, -87.579349066)"
26179,JE328837,08/06/2021 10:17:00 PM,017XX E 67TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,false,false,0332,003,5,43,01A,1189162,1860906,2021,08/13/2021 04:58:01 PM,41.773381812,-87.582123326,"(41.773381812, -87.582123326)"
26206,JE337793,08/15/2021 02:35:00 AM,006XX E 75TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0323,003,6,69,01A,1181616,1855414,2021,08/22/2021 04:56:41 PM,41.75848875,-87.609954205,"(41.75848875, -87.609954205)"
25561,JD398407,10/15/2020 11:27:00 AM,070XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0334,003,5,43,01A,1193449,1858572,2020,08/26/2021 04:44:46 PM,41.766873316,-87.566484757,"(41.766873316, -87.566484757)"
26220,JE337687,08/19/2021 01:37:00 PM,062XX S RHODES AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0313,003,20,42,01A,1180971,1863856,2021,08/26/2021 04:46:54 PM,41.781669308,-87.612058594,"(41.781669308, -87.612058594)"
26257,JE360753,09/05/2021 04:56:00 PM,065XX S ELLIS AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,false,false,0321,003,20,42,01A,1184012,1861899,2021,09/12/2021 04:46:41 PM,41.776228586,-87.600970787,"(41.776228586, -87.600970787)"
3905,HM760430,12/07/2006 02:42:00 AM,069XX S CALUMET AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,true,false,0322,003,6,69,01A,1179673,1859247,2006,09/14/2021 04:46:28 PM,41.769051525,-87.616958092,"(41.769051525, -87.616958092)"
3742,HM541073,08/15/2006 12:50:00 PM,003XX E 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,true,false,0322,003,20,69,01A,1179322,1859992,2006,09/15/2021 04:50:41 PM,41.771103898,-87.618221974,"(41.771103898, -87.618221974)"
26277,JE370722,09/12/2021 02:14:00 PM,003XX E 68TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,20,69,01A,1179322,1859992,2021,09/19/2021 04:49:40 PM,41.771103898,-87.618221974,"(41.771103898, -87.618221974)"
26295,JE362720,09/10/2021 07:00:00 AM,071XX S SOUTH SHORE DR,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0334,003,7,43,01A,1194486,1858322,2021,09/19/2021 04:47:38 PM,41.766161865,-87.562692028,"(41.766161865, -87.562692028)"
26287,JE375035,09/15/2021 08:50:00 PM,066XX S KENWOOD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0321,003,5,42,01A,1186210,1861206,2021,09/22/2021 04:54:46 PM,41.774275286,-87.592935051,"(41.774275286, -87.592935051)"
26308,JE362111,09/20/2021 03:19:00 PM,016XX E 73RD ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,7,43,01A,1188582,1856909,2021,09/27/2021 04:51:51 PM,41.762427588,-87.584377023,"(41.762427588, -87.584377023)"
26320,JE386308,09/24/2021 11:30:00 PM,019XX E 72ND PL,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0333,003,5,43,01A,1190521,1857292,2021,10/01/2021 04:51:37 PM,41.763432024,-87.577258089,"(41.763432024, -87.577258089)"
26317,JE385492,09/24/2021 11:00:00 AM,012XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0324,003,5,69,01A,1185754,1858185,2021,10/01/2021 04:51:37 PM,41.765996151,-87.594701749,"(41.765996151, -87.594701749)"
26326,JE388373,09/26/2021 09:38:00 PM,070XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0322,003,6,69,01A,1177945,1858289,2021,10/03/2021 04:52:04 PM,41.766461989,-87.623321055,"(41.766461989, -87.623321055)"
26336,JE389798,09/28/2021 01:50:00 AM,064XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0312,003,20,42,01A,1180025,1862499,2021,10/05/2021 04:52:03 PM,41.777967289,-87.615568353,"(41.777967289, -87.615568353)"
26369,JE410249,10/15/2021 07:10:00 AM,072XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0334,003,7,43,01A,1193463,1857397,2021,10/22/2021 04:48:30 PM,41.763648686,-87.56647184,"(41.763648686, -87.56647184)"
26387,JE414440,10/18/2021 06:40:00 PM,072XX S DOBSON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,false,false,0324,003,5,69,01A,1184473,1857325,2021,10/25/2021 04:47:33 PM,41.763666319,-87.599423896,"(41.763666319, -87.599423896)"
26395,JE423731,10/27/2021 01:48:00 AM,015XX E 70TH ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0332,003,5,43,01A,1187756,1858884,2021,11/03/2021 04:50:00 PM,41.767866857,-87.587341608,"(41.767866857, -87.587341608)"
26412,JE385492,11/01/2021 01:26:00 AM,012XX E 71ST ST,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,false,false,0324,003,5,69,01A,1185754,1858185,2021,11/08/2021 03:51:57 PM,41.765996151,-87.594701749,"(41.765996151, -87.594701749)"
26409,JE432861,11/03/2021 05:43:00 PM,072XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,false,false,0324,003,5,69,01A,1185471,1857074,2021,11/10/2021 03:51:56 PM,41.762954127,-87.595773946,"(41.762954127, -87.595773946)"
